"pitches","player_id","player_name","api_game_date_month_text","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
122,691026,"Winn, Masyn","Aug",459,26.6,0.292,0.186,0.301,0.478,0.35,0.324,0.277,33,113,88.3,8.6,2281,90.5,90.93,16,114,8,0.4000000000000057,6.47,108,151,117,148,303,321,288,"-0.2","0.2","70.6","7.2",122,98,22,6,0,5,16,13.1,7,5.7,2.06402,0.7543,0.33959,0.14926,"93.5",165,35.714285714285715,5.1020408163265305,4.098360655737705,5.87,-0.71,0.04,2.41,0.336,5,"0.167213115",0.326,0.406,"-0.167213115",0.015,0.010000000000000009,0.072,0.026,14,"42.0"
122,681297,"Cowser, Colton","Aug",488,25,0.234,0.18,0.344,0.414,0.313,0.26,0.183,26,111,88.4,13.8,2165,88.4,88.89,37,105,17,0.5,6.6,117,148,124,152,297,326,305,"-3.9","3.9","71.4","7.0",122,68,15,6,1,4,43,35.2,10,8.2,2.46951,0.49623,0.33123,-0.19664,"94.4",188,42.64705882352941,11.76470588235294,6.557377049180328,5.69,-0.48,-0.16,2.32,0.303,8,"3.206557377",0.256,0.33,"-3.206557377",0.051,0.046999999999999986,0.084,0.053,35.2,"37.7"
121,808982,"Lee, Jung Hoo","Mar/Apr",444,27.3,0.259,0.083,0.265,0.343,0.295,0.33,0.287,28,108,90.5,6.3,2257,89.6,89.73,6,106,15,0.10000000000000853,6.46,117,146,113,151,287,316,301,"0.8","-0.8","69.5","7.3",121,100,23,3,0,2,10,8.3,10,8.3,2.12248,0.76612,0.37017,-0.17717,"94.6",142,47,3,2.479338842975207,5.76,-0.59,-0.22,2.5,0.322,3,"-0.636363636",0.348,0.405,"0.636363636",-0.028,-0.025999999999999968,-0.062,-0.035,5.7,"38.3"
119,694192,"Chourio, Jackson","Aug",432,27.5,0.327,0.236,0.369,0.564,0.403,0.403,0.329,36,110,91.9,10.2,2298,87.7,87.96,18,107,12,0.29999999999999716,6.38,108,151,120,148,303,321,292,"-12.6","12.6","72.2","7.4",119,89,22,7,2,5,21,17.6,6,5,2.56639,0.45445,0.1321,0.01983,"96.1",172,53.93258426966292,11.235955056179774,8.403361344537815,5.66,-0.91,-0.09,2.4,0.378,10,"10.624369748",0.379,0.556,"-10.624369748",-0.002,-0.0010000000000000009,0.008,0,16.8,"36.1"
118,666149,"Fitzgerald, Tyler","Aug",473,24.9,0.275,0.193,0.357,0.468,0.34,0.285,0.226,30,109,87.9,19.5,2325,90,90.22,29,104,14,0.20000000000000284,6.39,107,151,115,146,299,320,291,"-3","3","69.5","7.3",118,75,19,6,0,5,35,29.7,6,5.1,2.20932,0.63718,0.33347,0.10585,"92.4",195,32,6.666666666666667,4.23728813559322,5.77,-0.79,0.18,2.45,0.322,5,"2.556779661",0.277,0.373,"-2.556779661",0.049,0.044999999999999984,0.095,0.055,27.9,"35.3"
117,694671,"Langford, Wyatt","Mar/Apr",518,22.6,0.238,0.076,0.304,0.314,0.279,0.315,0.247,25,105,87.9,16.1,2317,89.1,89.35,17,97,20,0.30000000000001137,6.49,108,151,120,145,305,327,293,"1.9","-1.9","72.7","6.7",117,80,20,3,1,1,26,22.2,10,8.5,2.28769,0.64226,0.25487,0.14043,"93.4",165,37.5,7.5,5.128205128205128,5.75,-0.7,0.19,2.39,0.308,6,"-1.631623932",0.317,0.395,"1.631623932",-0.009,-0.009000000000000008,-0.081,-0.036,17.5,"40.0"
115,691026,"Winn, Masyn","Jul",452,25.4,0.264,0.123,0.284,0.387,0.312,0.292,0.242,28,106,85.6,11.3,2254,89.8,90.34,12,103,12,0.5,6.53,109,151,113,147,311,323,290,"-1.5","1.5","69.5","7.3",115,91,22,2,1,3,15,13,9,7.8,2.22409,0.63696,0.4093,-0.03088,"92.6",142,31.868131868131865,3.296703296703297,2.608695652173913,5.78,-0.62,0.12,2.25,0.322,3,"1.292173913",0.302,0.351,"-1.292173913",0.022,0.020000000000000018,0.036,0.02,11.7,"39.0"
114,694671,"Langford, Wyatt","Sep/Oct",461,24.7,0.3,0.31,0.324,0.61,0.422,0.385,0.286,30,100,91.5,11.2,2292,90.1,90.11,15,91,23,0,6.37,108,151,120,145,304,326,296,"-10.5","10.5","72.5","6.9",114,76,15,7,0,8,24,21.1,13,11.4,2.34482,0.51281,0.4,0.18513,"95.8",165,47.368421052631575,13.157894736842104,8.771929824561402,5.81,-1.2,0.1,2.28,0.386,10,"9.210526316",0.374,0.516,"-9.210526316",0.014,0.01200000000000001,0.094,0.037,16.5,"37.2"
114,672640,"Lopez, Otto","Aug",459,24.8,0.291,0.087,0.361,0.379,0.328,0.325,0.282,30,103,90,3.9,2211,89.2,89.57,16,99,15,0.3999999999999915,6.46,109,150,119,148,304,319,284,"-4.7","4.7","69.2","6.5",114,83,22,7,1,0,20,17.5,11,9.6,2.37,0.53292,0.40368,0.01053,"94.2",139,42.168674698795186,4.819277108433735,3.508771929824561,5.76,-0.63,0.08,2.41,0.36,4,"4.104385965",0.351,0.379,"-4.104385965",0.009,0.009000000000000008,0,0.003,16.2,"37.5"
113,695578,"Wood, James","Aug",463,24.4,0.302,0.177,0.413,0.479,0.387,0.357,0.263,29,96,92.2,6.6,2236,87.8,88.13,16,82,31,0.29999999999999716,6.43,118,148,128,151,297,325,304,"-7.9","7.9","73.1","7.4",113,66,20,4,2,3,30,26.5,16,14.2,2.56912,0.42584,0.23558,-0.14442,"96.2",143,45.45454545454545,9.090909090909092,5.3097345132743365,5.79,-0.33,0,2.25,0.407,6,"7.030973451",0.374,0.427,"-7.030973451",0.039,0.032999999999999974,0.052,0.03,19.5,"34.6"
112,691026,"Winn, Masyn","Jun",486,23,0.248,0.124,0.324,0.371,0.285,0.266,0.236,26,105,86.9,19.4,2228,88.4,88.65,27,103,9,0.29999999999999716,6.43,108,150,117,149,303,322,289,"0.8","-0.8","68.7","7.5",112,76,18,5,1,2,30,26.8,6,5.4,2.4327,0.52255,0.20367,-0.02899,"92.9",179,34.21052631578947,3.9473684210526314,2.6785714285714284,5.82,-0.66,0.13,2.22,0.286,3,"-0.696428571",0.275,0.328,"0.696428571",0.012,0.010999999999999954,0.043,0.019,26.2,"39.5"
111,695578,"Wood, James","Sep/Oct",483,23,0.248,0.198,0.313,0.446,0.329,0.361,0.284,25,101,92.7,3,2316,88.1,88.48,19,90,21,0.4000000000000057,6.51,120,147,125,151,299,328,306,"0.1","-0.1","70.9","7.4",111,71,14,6,1,4,30,27,10,9,2.48937,0.49378,0.21936,-0.07587,"97.1",157,54.929577464788736,9.859154929577464,6.306306306306306,5.76,-0.64,-0.11,2.32,0.315,7,"-0.109009009",0.349,0.482,"0.109009009",-0.036,-0.033999999999999975,-0.036,-0.032,21.1,"38.9"
111,695578,"Wood, James","Jul",458,24.2,0.245,0.112,0.373,0.357,0.309,0.336,0.26,24,98,93.4,-2.5,2256,89.5,90.03,24,85,26,0.5,6.52,118,146,130,151,298,322,304,"-2.1","2.1","73.0","7.2",111,61,18,3,1,2,37,33.3,12,10.8,2.30234,0.57018,0.36793,0.02649,"97.8",129,55.73770491803278,13.114754098360656,7.207207207207207,5.81,-0.22,0.09,2.41,0.333,8,"1.895495495",0.347,0.407,"-1.895495495",-0.015,-0.013999999999999957,-0.05,-0.027,28.2,"37.8"
111,690993,"Keith, Colt","Aug",402,27.6,0.264,0.066,0.333,0.33,0.277,0.295,0.281,28,106,87.7,5.7,2116,89.1,89.31,19,101,10,0.20000000000000284,6.32,114,146,122,152,288,321,298,"0","0","70.0","6.5",111,82,23,4,0,1,24,21.6,5,4.5,2.39604,0.505,0.50189,-0.38838,"93.8",138,40.243902439024396,1.2195121951219512,0.9009009009009009,5.7,-0.95,-0.12,2.3,0.297,1,"-0.021621622",0.313,0.353,"0.021621622",-0.017,-0.016000000000000014,-0.023,-0.018,18.8,"36.7"
110,686611,"Crews, Dylan","Sep/Oct",438,25.1,0.204,0.082,0.244,0.286,0.257,0.32,0.258,20,98,88.7,7.5,2294,88.3,88.74,9,88,22,0.4000000000000057,6.54,108,149,121,148,307,324,292,"6.6","-6.6","71.9","7.3",110,79,15,3,1,1,20,18.2,10,9.1,2.41691,0.55477,0.21973,-0.08009,"94.6",127,41.77215189873418,3.79746835443038,2.727272727272727,5.76,-0.69,0.1,2.34,0.282,3,"-6.017272727",0.331,0.39,"6.017272727",-0.054,-0.049000000000000044,-0.104,-0.063,10.2,"37.8"
109,678882,"Rafaela, Ceddanne","Mar/Apr",405,26.9,0.188,0.158,0.233,0.347,0.241,0.262,0.21,19,101,85,16.9,2208,87.9,88.23,22,97,12,0.29999999999999716,6.49,105,149,112,145,295,317,290,"3.1","-3.1","68.4","7.3",109,75,9,6,2,2,29,26.6,4,3.7,2.51183,0.50055,0.28752,0.04,"92.6",184,33.33333333333333,8,5.5045871559633035,5.76,-0.97,0.12,2.32,0.22,6,"-2.836697248",0.245,0.356,"2.836697248",-0.022,-0.024999999999999994,-0.009,-0.021,22.7,"39.7"
109,687462,"Horwitz, Spencer","Aug",455,24,0.255,0.213,0.271,0.468,0.354,0.327,0.236,24,94,87.8,8.5,2161,89.3,89.28,15,90,19,0,6.3,116,147,124,153,290,325,299,"-1.9","1.9","68.4","6.9",109,75,14,5,0,5,20,18.3,13,11.9,2.35358,0.63111,0.39587,-0.25899,"93.6",146,41.333333333333336,8,5.5045871559633035,5.67,-1.12,-0.14,2.42,0.349,6,"1.766972477",0.335,0.4,"-1.766972477",0.019,0.013999999999999957,0.068,0.027,16.7,"35.9"
109,681393,"Norby, Connor","Sep/Oct",446,24.4,0.214,0.143,0.304,0.357,0.283,0.357,0.255,21,98,88.2,17,2208,90,90.32,32,92,17,0.29999999999999716,6.54,107,150,119,144,302,317,289,"2.1","-2.1","68.6","7.2",109,60,15,2,0,4,39,35.8,10,9.2,2.16459,0.71037,0.4288,0.04972,"94.6",201,41.66666666666667,16.666666666666664,9.174311926605505,5.81,-0.48,0.09,2.32,0.284,10,"-1.881651376",0.325,0.506,"1.881651376",-0.041,-0.041000000000000036,-0.149,-0.074,34.8,"40.2"
109,701538,"Merrill, Jackson","Mar/Apr",404,27,0.28,0.08,0.329,0.36,0.305,0.333,0.279,28,100,89,11.3,2151,88.5,88.55,14,97,12,0,6.44,116,146,115,151,284,318,303,"0.3","-0.3","70.7","7.4",109,83,23,3,1,1,18,16.5,8,7.3,2.52853,0.44009,0.34514,-0.09633,"94.4",172,44.57831325301205,8.433734939759036,6.422018348623854,5.74,-1.07,0.07,2.28,0.33,7,"-0.229357798",0.33,0.438,"0.229357798",0.001,0,-0.078,-0.028,14.4,"38.2"
108,681624,"Pages, Andy","Jun",427,25.3,0.274,0.179,0.333,0.453,0.355,0.356,0.261,26,95,88.8,20.2,2246,88.5,88.87,18,90,18,0.4000000000000057,6.41,111,152,124,148,302,323,294,"2.4","-2.4","71.3","7.8",108,72,16,6,1,3,23,21.3,11,10.2,2.44213,0.54462,0.26176,0.10491,"94.5",189,41.66666666666667,16.666666666666664,11.11111111111111,5.81,-0.92,0.12,2.21,0.361,12,"-2.17962963",0.35,0.466,"2.17962963",0.013,0.01100000000000001,-0.013,-0.001,20,"38.7"
108,701538,"Merrill, Jackson","Aug",411,26.3,0.303,0.323,0.291,0.626,0.402,0.443,0.338,30,99,91.9,19.8,2273,89.5,89.7,14,100,8,0.20000000000000284,6.45,115,146,116,150,297,324,304,"-8.2","8.2","71.6","7.6",108,86,15,5,3,7,15,13.9,7,6.5,2.3462,0.54869,0.29565,-0.25861,"95.4",229,47.674418604651166,18.6046511627907,14.814814814814813,5.76,-0.94,-0.06,2.39,0.343,16,"7.605555556",0.375,0.69,"-7.605555556",-0.035,-0.03199999999999997,-0.064,-0.041,14,"39.5"
108,694384,"Schanuel, Nolan","Aug",434,24.9,0.237,0.086,0.28,0.323,0.297,0.297,0.234,22,93,84.2,11.9,2259,90.6,90.79,7,83,25,0.20000000000000284,6.38,119,147,122,152,288,323,300,"2.9","-2.9","63.2","6.3",108,76,16,5,0,1,18,16.7,13,12,2.10519,0.70579,0.50574,-0.15463,"91.0",179,18.421052631578945,2.631578947368421,1.8518518518518516,5.67,-0.6,-0.2,2.44,0.333,2,"-2.716666667",0.331,0.322,"2.716666667",0.003,0.0020000000000000018,0.001,0,8.4,"34.8"
107,694192,"Chourio, Jackson","Sep/Oct",419,25.5,0.263,0.232,0.324,0.495,0.347,0.3,0.234,26,99,89.1,7.8,2243,89.6,90.12,23,95,12,0.5,6.56,111,150,120,148,305,320,291,"-9.6","9.6","72.5","7.4",107,72,13,7,2,4,27,25.2,8,7.5,2.35692,0.52217,0.43449,-0.16028,"94.2",164,37.5,11.11111111111111,7.476635514018691,5.71,-0.26,0.02,2.39,0.318,8,"8.987850467",0.291,0.396,"-8.987850467",0.029,0.027000000000000024,0.099,0.047,24.2,"36.5"
107,691406,"Caminero, Junior","Sep/Oct",375,28.5,0.245,0.157,0.286,0.402,0.296,0.292,0.238,25,102,89.3,10.4,2298,89.5,89.81,16,96,11,0.29999999999999716,6.54,108,151,125,146,299,328,294,"-2.4","2.4","76.6","8.3",107,80,15,7,0,3,22,20.6,4,3.7,2.3,0.59453,0.20879,0.02393,"94.7",142,40,12.5,9.345794392523365,5.87,-1.34,0.2,2.39,0.28,10,"2.235514019",0.274,0.394,"-2.235514019",0.007,0.006000000000000005,0.008,0.004,16.7,"41.0"
107,687462,"Horwitz, Spencer","Jul",466,23,0.255,0.133,0.295,0.388,0.298,0.32,0.264,25,98,89.6,16.2,2155,89.4,89.63,16,96,11,0.19999999999998863,6.43,115,147,125,151,287,319,299,"0.7","-0.7","67.9","7.1",107,80,16,7,0,2,20,18.7,6,5.6,2.33766,0.54505,0.47651,-0.18972,"93.3",182,37.5,7.5,5.607476635514018,5.63,-1.09,-0.08,2.2,0.299,6,"-0.656074766",0.312,0.424,"0.656074766",-0.009,-0.013000000000000012,-0.036,-0.022,16.7,"35.5"
107,694384,"Schanuel, Nolan","May",392,27.3,0.224,0.133,0.241,0.357,0.28,0.293,0.251,22,98,85,7.5,2306,89,89.16,10,92,15,0.20000000000000284,6.47,119,147,118,152,287,316,297,"2.5","-2.5","62.8","6.8",107,82,15,4,0,3,17,15.9,6,5.6,2.33234,0.59336,0.25636,-0.06458,"91.1",140,20.73170731707317,2.4390243902439024,1.8691588785046727,5.8,-0.98,-0.22,2.33,0.28,2,"-2.357943925",0.308,0.35,"2.357943925",-0.027,-0.02799999999999997,0.007,-0.013,10.9,"39.5"
107,701538,"Merrill, Jackson","Jun",424,25.2,0.32,0.33,0.32,0.65,0.421,0.376,0.294,33,103,89.7,12.8,2210,88.8,89.04,16,100,7,0.20000000000000284,6.49,113,145,116,150,287,319,303,"-9.5","9.5","71.0","7.6",107,84,17,7,0,9,19,17.8,3,2.8,2.40196,0.53449,0.42333,-0.06352,"94.2",190,42.857142857142854,11.904761904761903,9.345794392523365,5.7,-0.17,0.01,2.2,0.346,10,"8.858878505",0.321,0.562,"-8.858878505",0.026,0.024999999999999967,0.088,0.045,16,"36.5"
107,683737,"Busch, Michael","Mar/Apr",474,22.6,0.258,0.237,0.327,0.495,0.348,0.366,0.247,24,93,90,21.9,2272,89.2,89.26,25,86,21,0.09999999999999432,6.41,116,146,128,151,292,323,302,"-3.6","3.6","67.8","7.2",107,61,14,4,0,6,35,32.7,10,9.3,2.27421,0.65234,0.31841,-0.31785,"94.7",222,40.98360655737705,16.39344262295082,9.345794392523365,5.67,-1.3,-0.02,2.28,0.327,10,"3.402803738",0.323,0.545,"-3.402803738",0.011,0.0040000000000000036,-0.05,-0.018,29.1,"37.5"
106,694671,"Langford, Wyatt","Jul",428,24.8,0.216,0.134,0.268,0.351,0.273,0.301,0.25,21,97,90,17,2288,90,90.33,15,88,18,0.29999999999999716,6.51,107,151,119,145,305,326,296,"4.5","-4.5","73.7","6.9",106,73,12,7,0,2,25,23.6,8,7.5,2.2333,0.61509,0.27934,0.18311,"94.6",188,39.726027397260275,5.47945205479452,3.7735849056603774,5.76,-1.3,0.13,2.34,0.274,4,"-4.286792453",0.305,0.383,"4.286792453",-0.034,-0.030999999999999972,-0.032,-0.028,17,"40.7"
105,694497,"Carter, Evan","Mar/Apr",428,24.5,0.22,0.242,0.238,0.462,0.334,0.313,0.223,20,91,86.5,10.7,2210,89,88.95,16,84,21,-0.09999999999999432,6.31,114,146,121,151,294,325,298,"0.2","-0.2","70.0","7.1",105,68,9,5,1,5,24,22.9,11,10.5,2.26705,0.65705,0.51481,-0.38,"93.0",168,35.294117647058826,7.352941176470589,4.761904761904762,5.81,-1.14,-0.16,2.38,0.314,5,"-0.211428571",0.319,0.383,"0.211428571",-0.003,-0.0050000000000000044,0.079,0.021,19,"39.7"
105,694192,"Chourio, Jackson","Mar/Apr",406,25.9,0.206,0.144,0.267,0.351,0.265,0.264,0.211,20,97,86.4,7.7,2295,88,88.25,31,95,10,0.20000000000000284,6.51,105,150,115,147,302,321,286,"3.5","-3.5","70.8","7.4",105,64,14,2,0,4,34,32.4,7,6.7,2.48895,0.53333,0.144,-0.068,"93.2",158,37.5,7.8125,4.761904761904762,5.76,-1.15,0.12,2.32,0.257,5,"-3.379047619",0.262,0.339,"3.379047619",-0.005,-0.0050000000000000044,0.012,0.001,32.6,"39.4"
105,694671,"Langford, Wyatt","Jun",412,25.5,0.309,0.216,0.351,0.526,0.38,0.328,0.256,30,97,88.4,19.9,2186,89.2,89.4,11,91,14,0.20000000000000284,6.44,111,152,123,146,306,325,294,"-9.7","9.7","73.4","6.7",105,80,18,6,3,3,17,16.2,7,6.7,2.49914,0.48442,0.44495,0.22438,"94.8",163,43.75,10,7.6190476190476195,5.74,-0.6,-0.08,2.42,0.362,8,"9.219047619",0.313,0.44,"-9.219047619",0.053,0.04899999999999999,0.086,0.052,12.1,"36.9"
105,691026,"Winn, Masyn","Sep/Oct",450,23.3,0.18,0.19,0.195,0.37,0.252,0.268,0.225,18,100,89.6,14,2180,89.6,89.96,17,97,8,0.4000000000000057,6.51,109,149,120,146,306,320,291,"-1","1","69.5","7.4",105,80,6,8,1,3,20,19,5,4.8,2.33219,0.542,0.37829,0.10381,"94.2",175,41.25,6.25,4.761904761904762,5.6,-1.19,0.11,2.29,0.219,5,"0.925714286",0.262,0.348,"-0.925714286",-0.045,-0.04300000000000001,0.022,-0.016,17.5,"33.9"
104,694384,"Schanuel, Nolan","Jun",412,25.2,0.258,0.135,0.29,0.393,0.322,0.305,0.245,23,89,86.1,7.4,2184,90,90.14,12,85,19,0.09999999999999432,6.38,116,147,120,152,292,317,300,"3.2","-3.2","63.9","6.6",104,72,17,3,0,3,19,18.3,12,11.5,2.17548,0.67699,0.51476,-0.20816,"91.8",147,29.166666666666668,5.555555555555555,3.8461538461538463,5.89,-1.21,-0.2,2.37,0.34,4,"-3.093269231",0.33,0.349,"3.093269231",0.013,0.010000000000000009,0.044,0.017,14.1,"40.3"
104,702616,"Holliday, Jackson","Aug",402,25.9,0.219,0.188,0.288,0.406,0.297,0.269,0.199,21,96,89.6,8.7,2178,88.9,89.42,26,89,15,0.5,6.6,117,147,122,151,293,324,304,"-1.8","1.8","69.6","7.2",104,63,13,2,2,4,33,31.7,6,5.8,2.43702,0.49784,0.41635,-0.21154,"95.1",146,46.03174603174603,7.936507936507936,4.807692307692308,5.65,-0.64,-0.09,2.13,0.279,5,"1.729807692",0.26,0.348,"-1.729807692",0.02,0.019000000000000017,0.058,0.028,29.2,"37.0"
103,681624,"Pages, Andy","May",431,23.9,0.214,0.112,0.305,0.327,0.248,0.257,0.212,21,98,87.3,21.9,2265,90.4,90.64,33,95,8,0.19999999999998863,6.42,108,150,122,144,299,319,290,"4.4","-4.4","71.6","7.7",103,62,16,2,0,3,37,35.9,4,3.9,2.13097,0.70402,0.3265,0.2333,"94.3",203,41.935483870967744,9.67741935483871,5.825242718446602,5.7,-0.92,0.12,2.41,0.243,6,"-4.247572816",0.241,0.354,"4.247572816",0.002,0.0020000000000000018,-0.027,-0.009,34.7,"36.2"
102,677588,"Tena, José","Sep/Oct",396,25.8,0.224,0.061,0.3,0.286,0.24,0.242,0.211,22,98,90.4,6.6,2327,88.8,89.24,20,91,11,0.4000000000000057,6.55,117,147,114,150,293,321,305,"4.4","-4.4","70.5","6.8",102,71,18,3,0,1,27,26.5,4,3.9,2.32216,0.60784,0.2851,0.05451,"94.4",134,46.478873239436616,2.8169014084507045,1.9607843137254901,5.72,-0.79,-0.02,2.2,0.255,2,"-4.349019608",0.242,0.306,"4.349019608",0.013,0.013000000000000012,-0.02,-0.002,22,"37.8"
102,672640,"Lopez, Otto","Sep/Oct",351,29.1,0.344,0.177,0.405,0.521,0.389,0.324,0.286,33,96,86.7,6.8,2210,88.6,88.99,17,94,8,0.4000000000000057,6.57,105,150,117,147,305,316,284,"-7.9","7.9","68.5","6.6",102,77,22,8,0,3,19,18.6,6,5.9,2.43363,0.52,0.32238,-0.07069,"93.3",141,36.36363636363637,5.194805194805195,3.9215686274509802,5.72,-0.46,0.12,2.26,0.382,4,"7.712745098",0.328,0.412,"-7.712745098",0.058,0.05399999999999999,0.109,0.065,18.1,"38.0"
101,672761,"Pérez, Wenceel","Jun",414,24.4,0.263,0.063,0.325,0.326,0.281,0.325,0.305,25,95,87.4,16.2,2152,89.3,89.76,16,93,8,0.5,6.48,116,148,120,151,293,327,299,"0.5","-0.5","68.2","6.7",101,77,19,6,0,0,18,17.8,6,5.9,2.19525,0.68624,0.4518,-0.4518,"92.3",190,29.87012987012987,0,0,5.66,-1.16,-0.16,2.39,0.307,0,"-0.517821782",0.346,0.389,"0.517821782",-0.042,-0.03899999999999998,-0.063,-0.044,17.2,"39.7"
101,694384,"Schanuel, Nolan","Jul",404,25,0.316,0.177,0.355,0.494,0.416,0.429,0.342,25,79,89.9,15.3,2265,89.7,89.84,8,73,28,0.09999999999999432,6.34,120,147,120,152,296,320,299,"-7","7","65.3","6.5",101,65,17,5,0,3,15,14.9,18,17.8,2.2697,0.59901,0.24446,-0.16802,"92.9",187,29.230769230769234,6.153846153846154,3.9603960396039604,5.75,-1.16,-0.07,2.44,0.455,4,"6.921782178",0.478,0.496,"-6.921782178",-0.026,-0.022999999999999965,-0.002,-0.013,11,"35.7"
101,683737,"Busch, Michael","Jul",408,24.8,0.261,0.196,0.339,0.457,0.339,0.306,0.228,24,92,90.8,13.6,2276,90.1,90.47,18,83,18,0.4000000000000057,6.43,117,144,122,151,293,322,303,"-1.4","1.4","69.7","7.2",101,65,12,9,0,3,27,26.7,9,8.9,2.21069,0.61792,0.35525,-0.26436,"94.1",171,38.46153846153847,10.76923076923077,6.9306930693069315,5.81,-1.06,-0.05,2.24,0.327,7,"1.424752475",0.298,0.4,"-1.424752475",0.033,0.029000000000000026,0.057,0.033,21.7,"39.3"
100,687401,"Ortiz, Joey","Aug",437,22.9,0.195,0.149,0.254,0.345,0.282,0.269,0.193,17,87,87.8,12.4,2214,88.5,88.85,22,83,17,0.4000000000000057,6.43,107,149,120,147,304,318,289,"-2.9","2.9","69.0","7.5",100,61,9,5,1,2,27,27,10,10,2.3825,0.61327,0.46364,0.13535,"93.8",163,39.34426229508197,3.278688524590164,2,5.7,-0.77,0,2.36,0.29,2,"2.945",0.293,0.289,"-2.945",0.002,-0.0030000000000000027,0.056,0.013,26.5,"36.9"
99,683737,"Busch, Michael","Aug",426,23.2,0.233,0.156,0.286,0.389,0.304,0.311,0.22,21,90,89.8,15.5,2140,88.9,89.24,14,80,19,0.29999999999999716,6.44,116,143,119,148,290,321,301,"2.2","-2.2","69.7","7.3",99,66,14,3,1,3,24,24.2,9,9.1,2.34515,0.59354,0.49869,-0.24394,"95.0",155,43.93939393939394,12.121212121212121,8.080808080808081,5.83,-1.05,-0.06,2.03,0.303,8,"-2.188888889",0.291,0.422,"2.188888889",0.013,0.01200000000000001,-0.033,-0.007,17.5,"38.7"
99,690993,"Keith, Colt","Jul",365,27.1,0.322,0.322,0.344,0.644,0.441,0.384,0.299,28,87,87.3,12.3,2201,88.4,89.06,17,85,14,0.6999999999999886,6.57,116,146,131,153,293,322,298,"-12.6","12.6","69.4","6.5",99,68,17,1,3,7,19,19.2,12,12.1,2.36364,0.59929,0.37232,-0.28768,"93.8",183,33.82352941176471,8.823529411764707,6.0606060606060606,5.68,-1.38,0,2.31,0.404,6,"12.705050505",0.384,0.497,"-12.705050505",0.023,0.020000000000000018,0.147,0.057,20,"38.2"
99,678882,"Rafaela, Ceddanne","Aug",369,26.8,0.263,0.105,0.319,0.368,0.289,0.313,0.27,25,95,86.9,17.5,2317,89.1,89.38,20,94,5,0.30000000000001137,6.49,107,149,111,146,293,321,291,"-2.1","2.1","68.7","7.6",99,74,19,4,0,2,21,21.2,3,3,2.33091,0.58444,0.32276,0.03255,"93.8",158,41.891891891891895,6.756756756756757,5.05050505050505,5.64,-1.06,0.36,2.27,0.293,5,"2.093939394",0.3,0.418,"-2.093939394",-0.007,-0.007000000000000006,-0.05,-0.024,21.3,"36.6"
98,678882,"Rafaela, Ceddanne","Jul",356,27.5,0.287,0.202,0.348,0.489,0.346,0.307,0.253,27,94,86.5,13.4,2362,88.7,88.82,20,90,8,0.09999999999999432,6.26,107,150,114,148,292,320,293,"-6.2","6.2","70.0","7.4",98,70,18,3,2,4,24,24.5,1,1,2.4948,0.43708,0.12265,-0.14796,"92.7",163,34.285714285714285,10,7.142857142857142,5.64,-0.91,0.05,2.34,0.316,7,"6.344897959",0.283,0.42,"-6.344897959",0.034,0.03300000000000003,0.069,0.039,22.2,"36.1"
98,690993,"Keith, Colt","Mar/Apr",364,26.9,0.154,0.011,0.192,0.165,0.179,0.299,0.247,14,91,88,11.6,2226,87.5,87.71,14,87,11,0.20000000000000284,6.46,115,145,119,151,291,323,296,"6.9","-6.9","69.8","6.9",98,73,13,1,0,0,18,18.4,7,7.1,2.53673,0.48082,0.34663,-0.30133,"92.6",153,31.506849315068493,6.8493150684931505,5.1020408163265305,5.67,-1.33,-0.02,2.16,0.214,5,"-7.083673469",0.301,0.382,"7.083673469",-0.093,-0.087,-0.217,-0.12,16.1,"37.7"
97,682657,"Martínez, Angel","Jul",412,23.5,0.221,0.14,0.254,0.36,0.291,0.291,0.237,19,86,83.9,13.2,2164,89,89.31,15,84,13,0.29999999999999716,6.41,110,147,116,149,286,319,296,"-0.6","0.6","68.5","7.2",97,69,11,6,0,2,18,18.6,10,10.3,2.39567,0.50907,0.47031,-0.47031,"91.8",153,27.536231884057973,2.898550724637681,2.0618556701030926,5.79,-0.75,-0.1,2.28,0.299,2,"0.667010309",0.314,0.329,"-0.667010309",-0.016,-0.015000000000000013,0.031,0,17.9,"38.5"
